Algorithm,Query1a,Query1b,Query1c,Query1d,Query2a,Query2b,Query2c,Query2d,Query3a,Query3b,Query3c,Query4a,Query4b,Query4c,Query5a,Query5b,Query5c,Query6a,Query6b,Query6c,Query6d,Query6e,Query6f,Query7a,Query7b,Query7c,Query8a,Query8b,Query8c,Query8d,Query9a,Query9b,Query9c,Query9d,Query10a,Query10b,Query10c,Query11a,Query11b,Query11c,Query11d,Query12a,Query12b,Query12c,Query13a,Query13b,Query13c,Query13d,Query14a,Query14b,Query14c,Query15a,Query15b,Query15c,Query15d,Query16a,Query16b,Query16c,Query16d,Query17a,Query17b,Query17c,Query17d,Query17e,Query17f,Query18a,Query18b,Query18c,Query19a,Query19b,Query19c,Query19d,Query20a,Query20b,Query20c,Query21a,Query21b,Query21c,Query22a,Query22b,Query22c,Query22d,Query23a,Query23b,Query23c,Query24a,Query24b,Query25a,Query25b,Query25c,Query26a,Query26b,Query26c,Query27a,Query27b,Query27c,Query28a,Query28b,Query28c,Query29a,Query29b,Query29c,Query30a,Query30b,Query30c,Query31a,Query31b,Query31c,Query32a,Query32b,Query33a,Query33b,Query33c
Yannakakis1Pass,995.1832034199999,794.5575592733334,424.5581577826667,1128.1398825600002,1467.7769349599998,1355.4176275199998,875.6018436333334,2334.20836748,1705.5354457400003,1042.26183206,2706.4151425200007,947.12572158,607.4378471466666,1344.4316035000002,490.7515588299999,524.2477422400001,1402.9870529399998,3030.6633155199997,2732.6822405600005,2683.1893649999997,4152.824019599999,4178.58287488,54422.813795199996,7480.71177824,3886.9954080800003,22328.822369639995,1425.5238219,788.1461990400004,38823.947443360004,33987.61615604,2402.1271645599995,1955.5254157799998,3465.538819080001,4127.10677332,1727.59568224,1177.5893027799998,4029.29768128,1186.4093991400002,728.9155186200002,2381.1170525800003,2787.0286181599995,1347.349369,1364.52305394,2229.4446074800003,3363.317903959999,2711.4327142399998,2694.40528168,4417.15594552,1375.7666310200002,1235.0384188199998,2095.95160722,3826.11894752,3801.566370480001,5838.704208359999,5450.1977589200005,50705.59489324,61263.445848120005,50335.77168252,50055.34416164001,8896.802551200002,6097.98720808,5689.356116319999,5751.017210839999,56318.27793344,11826.06952964,2511.5500156,1245.1002746400002,2720.5497571200003,2887.92834644,2072.85417296,3907.7631888000005,5821.2529398000015,4288.018866320001,3363.0358864799996,4749.49967752,1684.62269174,1679.4867999200003,2130.9284906199996,2118.7676602000006,2059.5997010399997,2453.36257936,3349.98890768,4370.650682,1778.55431698,5081.662445600001,3635.7466285200003,2629.5685981199995,2885.794560359999,2327.1843156800005,3197.778331679999,4963.96488036,4842.052362800001,5332.388418799999,1890.5228621999995,1601.6938297800004,2300.01037404,2910.82736168,2129.802468319999,2664.6852959199996,3449.4405893599996,3288.2596984400006,4525.818879800001,2900.37111768,2719.8193784000005,3191.7007437199995,3169.9576812,2431.1900748,4418.37609196,1053.7325065000002,1883.88928486,3842.09782692,3582.2477232,6062.275301360001
HASH_JOIN,656.1643891499999,540.4878415539999,355.066062492381,670.22318218,1284.20575874,1232.3707413799998,1055.7251958466668,2340.93850164,779.1257093833333,566.2949486760001,1041.3047947599998,870.8106925333334,621.36726377,1134.6923619000002,455.116976032,418.91565002799996,652.1368636033334,13451.98019732,13511.015926520005,13584.57422236,13862.003633320004,13648.81418248,14616.914163680001,4606.015398999999,13401.031099159996,4956.5334250000005,763.6352577866668,443.11055370200006,12235.082143000001,10946.431305640002,1160.66814852,1028.8692011,1552.8862345399998,1901.2608516199998,1114.2525613,1203.9324386,1520.94858884,999.9461647933332,745.3024024799998,1311.9905056999999,2812.78384524,780.6855947466664,3112.35679528,1015.6177566999999,3543.56027888,3146.192567920001,3148.8233996400004,4066.9453225999996,1098.36898548,961.1865620533334,1229.0054339399999,1143.81428374,1040.9758364933334,1705.3097535400002,1546.2404609400003,14395.988087400001,85369.46677084001,14417.072602479999,14395.8785906,15014.66858912,3895.7586453999998,3478.4558211000012,3607.041637760001,16641.144344719996,7859.616094440002,3420.147049519999,997.7103274666667,1432.37830722,1438.0497851400003,1171.84389056,1812.096028,4619.721562000001,3838.9430902799995,3220.8773665200006,4135.43147828,1241.7849131599996,1251.92970138,1514.3767565399996,1316.4897929799997,1255.45727008,1609.5634389999998,2298.1551631800003,1519.6048666799998,1510.9296430599998,1680.4739473600002,2145.5013658,1988.05080288,1869.3522131400002,1507.1690483000002,2167.5512096799994,4350.95276296,4207.59609684,4579.146164999999,1319.34129562,1117.6778150866667,1516.9809755000003,1677.5405544200005,1365.58504278,1637.45665766,2236.19231268,2259.7906471399997,2825.4935621599993,1864.4949464800002,1648.12232724,2052.9364468800004,2299.7685028399997,1590.5727861600003,2874.27958344,1278.58790186,1274.2119624999998,1999.6159751,1756.5312852000002,1991.5179839200002
TTJHP_NO_NG,672.9931542700001,553.578599561,365.4442954071429,676.0772035133334,1267.6352715399998,1182.0734902500003,1082.2039605766665,1713.81417861,783.3525009466665,567.052326374333,1071.6206919599997,889.5162338299998,635.0655844566667,1175.9574846000003,465.67503596800003,426.7989079306666,661.1800602133331,13459.237038500001,13545.574656060002,13539.144322619999,13997.853373359998,13806.579927520002,14580.227860060004,4630.0593362399995,13441.431776179998,4935.9961613,784.3311941866668,472.29513000700007,12161.144780460007,11145.880629099998,1179.4659182300002,1055.6204612699999,1602.3426923699994,1905.2425934399996,1144.0779551899996,1226.9010552799998,1538.6260244700002,1061.0520446433334,755.4053444866665,1275.7016043100002,1646.7911873799994,803.2703152999999,3157.198676900001,1042.0083235633335,3566.0602057800006,3153.563880479999,3122.36908078,4068.9023892200003,1090.6737773199995,964.3226619333333,1253.51884833,1166.2953358899995,1083.6502638666668,1753.0697632599995,1576.7423786299996,14182.596649680001,23005.679041800002,14595.07710376,14394.21122792,14905.23032182,3893.988656579999,3435.8974313400004,3470.23335518,16002.76203924,6285.489986879999,3455.2206510199994,999.5671818700004,1453.4903971600004,1466.26610816,1202.52439983,1815.46867826,4507.13008186,3868.380856719999,3113.75645724,4170.688338840001,1283.7823302100003,1295.1829581900001,1531.9318195000005,1325.4061961800003,1289.67925002,1457.7969838999995,1864.9920227900002,1548.9129950600004,1517.25599714,1696.7988285699998,2164.7405425199995,2063.2909149999996,1875.7335418900004,1527.7272822300001,2088.0578927599995,4242.485562360001,4287.23409086,4375.34405092,1332.90764296,1180.7161855099998,1547.08623713,1623.8684275699998,1383.5885698600002,1570.7906414499998,2271.8631333600006,2260.6541323,2782.1518906800006,1864.4480658599994,1698.9057440200004,2149.01165339,2304.0849210699994,1634.2622305399998,2749.3167857399994,1248.93669186,1249.0688409199997,1967.6231755200008,1841.67407839,2022.0193225300004
TTJHP,623.26600628,482.73844042266666,353.79835164,567.5108232726666,1164.2523529266668,1138.6718241399997,1080.332835526667,1204.21534936,677.0407995266667,513.2072634140001,849.9833977066666,757.1858817633332,636.8049463333333,866.3640610533333,449.073156064,418.44140313733334,626.2766835066667,13651.353901199996,13647.436853359999,13595.726079,13923.793323719996,13648.866147640001,14291.56413356,4624.44709376,13294.729500039997,4890.32068688,770.0940075199999,449.8159638840001,5368.22589172,4733.666723240001,1158.62692966,1009.4155145400001,1588.48917706,1709.64793044,1109.8853726000002,1086.0230948466665,1242.3932790600002,925.3474044933333,772.3074444266667,1045.2031677533334,1061.0933584266666,660.8170410933334,3106.3913791200002,803.9911452933333,3531.774850279999,3154.49710028,3167.0620147199993,3900.55740844,1050.1645428133336,939.8908491533334,1142.7442629200002,1126.6244839733333,1039.5896187733333,1348.45809046,1196.7306031,14098.52401116,6581.4206937200015,14435.713639679998,14329.63496852,14138.02079568,3773.1922800400007,3637.10843092,3605.1270773200004,15270.254611960003,4712.717937639999,3420.2448727600013,947.5492917800001,1281.16658544,1381.0992040000003,1171.0614005399998,1714.93799438,4347.35156548,3879.0049036,3352.8486676800007,4195.164367400001,1154.5913123,1158.7490889133333,1370.9272386000002,1286.1313636599998,1255.4198513999995,1338.9611032999999,1555.33195772,1284.21506016,1298.5830187599997,1355.9550517200003,2142.7708872000003,2064.01441006,1874.0267337799994,1501.2433269200003,1897.9670804600005,4015.83042208,4065.7120922799995,4199.534883599999,1246.2316082599998,1111.7401407600003,1470.9262228800005,1498.2040297800004,1312.1400813999999,1477.5431902199998,2241.77698564,2288.93405384,2722.6952468,1839.69156924,1644.8657204800004,2090.44967504,2281.7622094,1591.17576548,2495.42596648,1217.0814490133337,1223.3253448,1588.68591644,1567.0348329199999,1767.4716146800001
TTJHP_NO_NG perf improv over HJ,-0.02564717835693627,-0.024220263622141438,-0.029229019641899997,-0.008734435765549567,0.012903296132434626,0.0408134090181961,-0.02508111470122146,0.26789440328767855,-0.00542504439582499,-0.0013374261947835748,-0.029113375212093492,-0.02148060589638475,-0.022045449584124053,-0.036366793401960695,-0.023198563209071883,-0.01881824635135908,-0.013867022575648097,-5.394626719304749E-4,-0.0025578187256935325,0.0033442269883750347,-0.009800151813079364,-0.011558934199757407,0.002509852846447942,-0.005220116555672107,-0.003014743919408831,0.004143473258228042,-0.027101860723384486,-0.06586296819422444,0.006043062210440188,-0.018220488293498198,-0.016195645356486946,-0.026000642395942155,-0.03184808824366311,-0.0020942638231924307,-0.0267671755272451,-0.019077994697699923,-0.01162263850317418,-0.061109169674778856,-0.013555493680215,0.02765942377809971,0.41453333139451126,-0.02892934198518448,-0.014407693130814988,-0.02598474346203175,-0.006349525654777887,-0.0023429311464147544,0.008401334562943412,-4.8121291651629744E-4,0.007006031908883109,-0.003262737957239392,-0.019945733121304453,-0.01965446005490658,-0.04099463779782625,-0.02800664783676734,-0.019726503387097003,0.014822979598515326,0.7305163085584817,-0.012346785383419788,1.1582222436141918E-4,0.007288756768118191,4.543373912782924E-4,0.012234851310126029,0.03792811292995209,0.03836168308236241,0.20028027942402432,-0.01025499810159409,-0.0018611157489453278,-0.014739185753919595,-0.019621242123583838,-0.026181396273985195,-0.0018611873807385226,0.02437191909272916,-0.007668195580844716,0.03325830110562058,-0.008525557912197548,-0.03382020235946403,-0.034549269629374595,-0.011592269152433474,-0.0067728616260802395,-0.027258578014223694,0.0942904463550009,0.18848298292906565,-0.01928667709786454,-0.004187060667621772,-0.009714450637955887,-0.008967217186005348,-0.03784617174319822,-0.0034136577928678873,-0.013640297319791975,0.036674250908118405,0.02492952842958648,-0.018927195526160276,0.044506575404325247,-0.010282667104439218,-0.05640120039283866,-0.019845510336790394,0.031994533132796626,-0.013183746537930236,0.04071314858817023,-0.015951588992473596,-3.8210847588614774E-4,0.015339504595036265,2.514387077815721E-5,-0.030812892914959755,-0.04679891900989541,-0.001876892489252441,-0.027467742916358836,0.04347621519491931,0.023190591712048493,0.019732291267042686,0.01599947188779548,-0.048472118832944874,-0.015315622985218004
Yannakakis1Pass perf improv over HJ,-0.5166674996019937,-0.47007480684271674,-0.19571596001737526,-0.6832301725084448,-0.14294529904624548,-0.09984567306605556,0.17061575580648972,0.0028749726467761022,-1.1890375650546905,-0.8404928994984193,-1.5990614430463426,-0.08763676158437315,0.022417364794565985,-0.18484238428185015,-0.0782976348381572,-0.25143985956351794,-1.151369031935873,0.7747050418551916,0.7977441329784704,0.8024826305867201,0.7004167557987155,0.6938501162801566,-2.723276553845366,-0.624117839437558,0.7099480346461069,-3.504927225350042,-0.866760089144865,-0.7786671801323042,-2.1731660637499,-2.1049037998830116,-1.06960720652412,-0.9006550236796661,-1.2316759219045896,-1.170720955940071,-0.550452511614074,0.021880908741551595,-1.6492004469086443,-0.1864732731738662,0.02198689257604991,-0.8148889357317249,0.0091564899747222,-0.7258540160936577,0.5615788472551259,-1.195161115264499,0.050864768970988024,0.13818602780802697,0.1443136245786135,-0.08611146576618124,-0.2525541500234315,-0.2849102011805604,-0.7054046705885634,-2.3450526033033117,-2.651925661681146,-2.4238379251860915,-2.5248060677487913,-2.5222031711473667,0.2823728650833508,-2.491400305070346,-2.4770607328075402,0.4074592790115364,-0.5652887571154667,-0.6355982105073392,-0.5943861447663862,-2.3842791557366065,-0.5046624908315716,0.26566022476943396,-0.2479576890834566,-0.8993234841709659,-1.0082255679060848,-0.768882518958584,-1.1564879169858213,-0.26008740173505734,-0.11697901361888827,-0.04413658260873009,-0.148489511303764,-0.3566139142833524,-0.3415184559234474,-0.407132327815621,-0.6094068267737714,-0.6405175629026055,-0.5242409959835079,-0.45768613075043973,-1.876175759787414,-0.17712583451470004,-2.0239459847522285,-0.6945906847112764,-0.3226868218411026,-0.5437404145004081,-0.5440765044272441,-0.47529540128009,-0.140891466949175,-0.15078830081539707,-0.1644940402988862,-0.43292934775575515,-0.4330550433765229,-0.5161761493296984,-0.7351755544809474,-0.5596263883970476,-0.6273318035348526,-0.5425509558370508,-0.4551169607687489,-0.6017799298541517,-0.5555800369186528,-0.6502533419073933,-0.5547002190791944,-0.378381205449765,-0.5284997303829385,-0.5372116607640486,0.17586228919646119,-0.47847402182900195,-0.921417849608777,-1.039387372933766,-2.044047480519023
TTJHP perf improv over HJ,0.050137409792409895,0.10684680892227538,0.003570352073307937,0.15325097913391517,0.09340668736061856,0.07603143607180804,-0.023308754756265336,0.4855843720301246,0.131024953518047,0.09374564506732624,0.18373236925066602,0.1304816439948006,-0.02484469888173504,0.23647669611291033,0.013279706726595682,0.001132082056697863,0.03965452888796716,-0.014821141642753676,-0.010097014730936757,-8.209205866493137E-4,-0.0044574862360783314,-3.8073021806828384E-6,0.022258462112915,-0.004001657216344217,0.007932344782534104,0.013358678827027322,-0.008457898803747277,-0.015132589657319577,0.5612431670684535,0.5675607336245702,0.001758658461165372,0.018907832540036498,-0.02292694836756446,0.10078202631518604,0.003919388522566742,0.09793684427212973,0.183145776145168,0.07460277655589367,-0.03623367086541972,0.20334547909271997,0.6227604335035105,0.1535426738496828,0.001916687755416231,0.20837230346808353,0.0033258721942006995,-0.0026395499260521396,-0.005792200058626374,0.040912257471321926,0.04388729407322122,0.02215564984024233,0.07018778651243208,0.01502848846270759,0.001331652158872164,0.20925914622796404,0.22603848927063,0.02066298432827649,0.9229066205674363,-0.001292983514336504,0.004601568543600657,0.058386090124908904,0.03146148838165883,-0.045610068944278756,5.307841251285001E-4,0.08237953498642403,0.40038827838247226,-2.860205674951916E-5,0.05027615161008997,0.10556688901095954,0.039602649177028014,6.677425434426764E-4,0.05361638242054575,0.05895809798590634,-0.010435636157627578,-0.040973711862426064,-0.01444417334290941,0.07021634740119041,0.07442958846966727,0.09472511864732283,0.023060132696722795,2.9804821631280015E-5,0.16812157206311887,0.32322587149953,0.15490198253594337,0.14054037874983147,0.1931115303214396,0.001272652930230782,-0.038210093559960835,-0.002500609894240988,0.003931689936629064,0.12437266903594782,0.077022748611045,0.033720918380582915,0.08290001404661428,0.05541377928721896,0.005312509782799968,0.030359479363160812,0.10690443469010776,0.0391370436155329,0.0976596642677088,-0.0024974028075907154,-0.01289650735429164,0.036382427741726425,0.013303000518626614,0.0019759496647638007,-0.01827296125849931,0.007829611292512145,-3.7909571020357474E-4,0.13180819957207487,0.04810498578720412,0.03993575574362085,0.20550448875037094,0.1078810573296587,0.11250029929380748
